Entity,Year,Annual CO₂ emissions from coal (per capita)
Asia,2011,2.3611531
Asia,2012,2.413048
Asia,2013,2.4093494
Asia,2014,2.4123836
Asia,2015,2.3702168
Asia,2016,2.3211455
Asia,2017,2.3598428
Asia,2018,2.4138184
Asia,2019,2.4543748
Asia,2020,2.436628
Asia,2021,2.5607383
Asia,2022,2.5795405
Asia,2023,2.6770813
Asia (excl. China and India),1830,0.000014293782
Asia (excl. China and India),1831,0.000017092241
Asia (excl. China and India),1832,0.00001134064
Asia (excl. China and India),1833,0.000014128041
Asia (excl. China and India),1850,0.00008169059
Asia (excl. China and India),1855,0.0002416089
Asia (excl. China and India),1858,0.0003338646
Asia (excl. China and India),1859,0.00035211517
Asia (excl. China and India),1860,0.00041879024
Asia (excl. China and India),1861,0.00053719943
Asia (excl. China and India),1862,0.00047844928
Asia (excl. China and India),1863,0.00048164648
Asia (excl. China and India),1864,0.00052676024
Asia (excl. China and India),1865,0.001259143
Asia (excl. China and India),1866,0.0027295246
Asia (excl. China and India),1867,0.0030219743
Asia (excl. China and India),1868,0.0023910652
Asia (excl. China and India),1869,0.0034450246
Asia (excl. China and India),1870,0.00306542
Asia (excl. China and India),1871,0.004130522
Asia (excl. China and India),1872,0.0044378084
Asia (excl. China and India),1873,0.0039938996
Asia (excl. China and India),1874,0.0071775075
Asia (excl. China and India),1875,0.011928988
Asia (excl. China and India),1876,0.011982025
Asia (excl. China and India),1877,0.01203917
Asia (excl. China and India),1878,0.014979579
Asia (excl. China and India),1879,0.015756585
Asia (excl. China and India),1880,0.016882256
Asia (excl. China and India),1881,0.01754039
Asia (excl. China and India),1882,0.017462377
Asia (excl. China and India),1883,0.019019315
Asia (excl. China and India),1884,0.019742638
Asia (excl. China and India),1885,0.021641169
Asia (excl. China and India),1886,0.022188667
Asia (excl. China and India),1887,0.026424993
Asia (excl. China and India),1888,0.029163891
Asia (excl. China and India),1889,0.034634195
Asia (excl. China and India),1890,0.03690423
Asia (excl. China and India),1891,0.0431618
Asia (excl. China and India),1892,0.045157447
Asia (excl. China and India),1893,0.0493825
Asia (excl. China and India),1894,0.05835778
Asia (excl. China and India),1895,0.06389682
Asia (excl. China and India),1896,0.06723655
Asia (excl. China and India),1897,0.07123896
Asia (excl. China and India),1898,0.0884494
Asia (excl. China and India),1899,0.09197901
Asia (excl. China and India),1900,0.10101051
Asia (excl. China and India),1901,0.11408244
Asia (excl. China and India),1902,0.118635274
Asia (excl. China and India),1903,0.12291314
Asia (excl. China and India),1904,0.13664812
Asia (excl. China and India),1905,0.1399694
Asia (excl. China and India),1906,0.15228637
Asia (excl. China and India),1907,0.16285327
Asia (excl. China and India),1908,0.17030121
Asia (excl. China and India),1909,0.17549534
Asia (excl. China and India),1910,0.1806219
Asia (excl. China and India),1911,0.19783305
Asia (excl. China and India),1912,0.21795093
Asia (excl. China and India),1913,0.23762314
Asia (excl. China and India),1914,0.2434229
Asia (excl. China and India),1915,0.21869503
Asia (excl. China and India),1916,0.23876467
Asia (excl. China and India),1917,0.26426485
Asia (excl. China and India),1918,0.26368552
Asia (excl. China and India),1919,0.2894225
Asia (excl. China and India),1920,0.27484307
Asia (excl. China and India),1921,0.25021446
Asia (excl. China and India),1922,0.26605833
Asia (excl. China and India),1923,0.2830223
Asia (excl. China and India),1924,0.30111772
Asia (excl. China and India),1925,0.3093684
Asia (excl. China and India),1926,0.3177335
Asia (excl. China and India),1927,0.34324142
Asia (excl. China and India),1928,0.348928
Asia (excl. China and India),1929,0.35563076
Asia (excl. China and India),1930,0.33269915
Asia (excl. China and India),1931,0.30314785
Asia (excl. China and India),1932,0.30412802
Asia (excl. China and India),1933,0.3451824
Asia (excl. China and India),1934,0.38426167
Asia (excl. China and India),1935,0.4045183
Asia (excl. China and India),1936,0.44320598
Asia (excl. China and India),1937,0.4616041
Asia (excl. China and India),1938,0.48494035
Asia (excl. China and India),1939,0.48253927
Asia (excl. China and India),1940,0.5741759
Asia (excl. China and India),1941,0.55442154
Asia (excl. China and India),1942,0.46285263
Asia (excl. China and India),1943,0.4685815
Asia (excl. China and India),1944,0.45097566
Asia (excl. China and India),1945,0.2707578
Asia (excl. China and India),1946,0.22472171
Asia (excl. China and India),1947,0.27836257
Asia (excl. China and India),1948,0.32676888
Asia (excl. China and India),1949,0.356819
Asia (excl. China and India),1950,0.3667701
Asia (excl. China and India),1951,0.4052375
Asia (excl. China and India),1952,0.41607952
Asia (excl. China and India),1953,0.42762646
Asia (excl. China and India),1954,0.42399833
Asia (excl. China and India),1955,0.43130496
Asia (excl. China and India),1956,0.46123973
Asia (excl. China and India),1957,0.4941354
Asia (excl. China and India),1958,0.4847234
Asia (excl. China and India),1959,0.4889271
Asia (excl. China and India),1960,0.5150451
Asia (excl. China and India),1961,0.542373
Asia (excl. China and India),1962,0.53780055
Asia (excl. China and India),1963,0.54375905
Asia (excl. China and India),1964,0.5558213
Asia (excl. China and India),1965,0.57027066
Asia (excl. China and India),1966,0.5804823
Asia (excl. China and India),1967,0.59172314
Asia (excl. China and India),1968,0.6084773
Asia (excl. China and India),1969,0.6323606
Asia (excl. China and India),1970,0.65312815
Asia (excl. China and India),1971,0.6566545
Asia (excl. China and India),1972,0.61734504
Asia (excl. China and India),1973,0.6401683
Asia (excl. China and India),1974,0.65348643
Asia (excl. China and India),1975,0.6401477
Asia (excl. China and India),1976,0.6341124
Asia (excl. China and India),1977,0.6310018
Asia (excl. China and India),1978,0.5758679
Asia (excl. China and India),1979,0.60264474
Asia (excl. China and India),1980,0.6440686
Asia (excl. China and India),1981,0.6544511
Asia (excl. China and India),1982,0.6562566
Asia (excl. China and India),1983,0.6572557
Asia (excl. China and India),1984,0.7081448
Asia (excl. China and India),1985,0.7628624
Asia (excl. China and India),1986,0.7726025
Asia (excl. China and India),1987,0.7835425
Asia (excl. China and India),1988,0.8352098
Asia (excl. China and India),1989,0.8211081
Asia (excl. China and India),1990,0.77106124
Asia (excl. China and India),1991,0.77016497
Asia (excl. China and India),1992,0.7367936
Asia (excl. China and India),1993,0.7207891
Asia (excl. China and India),1994,0.6953101
Asia (excl. China and India),1995,0.6915975
Asia (excl. China and India),1996,0.708873
Asia (excl. China and India),1997,0.7199423
Asia (excl. China and India),1998,0.69425005
Asia (excl. China and India),1999,0.69863844
Asia (excl. China and India),2000,0.776186
Asia (excl. China and India),2001,0.7913078
Asia (excl. China and India),2002,0.81657034
Asia (excl. China and India),2003,0.8659187
Asia (excl. China and India),2004,0.8860497
Asia (excl. China and India),2005,0.90592384
Asia (excl. China and India),2006,0.9301708
Asia (excl. China and India),2007,0.9802912
Asia (excl. China and India),2008,0.96473294
Asia (excl. China and India),2009,0.960895
Asia (excl. China and India),2010,1.0237912
Asia (excl. China and India),2011,1.0446837
Asia (excl. China and India),2012,1.0635579
Asia (excl. China and India),2013,1.051917
Asia (excl. China and India),2014,1.0767217
Asia (excl. China and India),2015,1.0848072
Asia (excl. China and India),2016,1.0889742
Asia (excl. China and India),2017,1.1520928
Asia (excl. China and India),2018,1.1814564
Asia (excl. China and India),2019,1.2132266
Asia (excl. China and India),2020,1.1725676
Asia (excl. China and India),2021,1.1566885
Asia (excl. China and India),2022,1.1703142
Asia (excl. China and India),2023,1.1506493
Australia,1805,0.0010380151
Australia,1806,0.0028337112
Australia,1807,0.0026282691
Australia,1808,0.0032052195
Australia,1809,0.0049977372
Australia,1810,0.0048680147
Australia,1811,0.00830243
Australia,1812,0.008092243
Australia,1813,0.010139381
Australia,1814,0.012042811
Australia,1815,0.009363818
Australia,1816,0.0075619943
Australia,1817,0.0066079865
Australia,1818,0.005946232
Australia,1819,0.0109278485
Australia,1820,0.018738898
Australia,1821,0.009483858
Australia,1822,0.01180683
Australia,1823,0.014182906
Australia,1824,0.014199973
Australia,1825,0.0086447345
Australia,1826,0.019180024
Australia,1827,0.017820317
Australia,1828,0.0114450855
Australia,1829,0.018160794
Australia,1830,0.017152525
Australia,1831,0.004180592
Australia,1832,0.032435037
Australia,1833,0.03019444
Australia,1834,0.036735043
Australia,1835,0.052342642
Australia,1836,0.052141123
Australia,1837,0.06473291
Australia,1838,0.06765787
Australia,1839,0.08141686
Australia,1840,0.1124016
Australia,1841,0.12538597
Australia,1842,0.13876665
Australia,1843,0.08672209
Australia,1844,0.07474135
Australia,1845,0.069588214
Australia,1846,0.11710772
Australia,1847,0.11803056
Australia,1848,0.12697434
Australia,1849,0.1294985
Australia,1850,0.17997892
Australia,1851,0.16043453
Australia,1852,0.14898546
Australia,1853,0.1978755
Australia,1854,0.22046992
Australia,1855,0.23959456
Australia,1856,0.30704102
Australia,1857,0.31453532
Australia,1858,0.29910615
Australia,1859,0.39841047
Australia,1860,0.46554205
Australia,1861,0.41504335
Australia,1862,0.56138545
Australia,1863,0.49885336
Australia,1864,0.6075287
Australia,1865,0.63617206
Australia,1866,0.81264055
Australia,1867,0.7646648
Australia,1868,0.9180503
Australia,1869,0.8539451
Australia,1870,0.7968973
Australia,1871,0.7992716
Australia,1872,0.8875412
Australia,1873,1.0250846
Australia,1874,1.1051006
Australia,1875,1.0907334
Australia,1876,1.0756459
Australia,1877,1.1575869
Australia,1878,1.2239833
Australia,1879,1.2026532
Australia,1880,1.0981691
Australia,1881,1.2815344
Australia,1882,1.473972
Australia,1883,1.7118096
Australia,1884,1.8074998
Australia,1885,1.8771107
Australia,1886,1.79794
Australia,1887,1.8067008
Australia,1888,1.9493544
Australia,1889,2.1058218
Australia,1890,1.786267
Australia,1891,2.201454
Australia,1892,2.0217397
Australia,1893,1.7740546
Australia,1894,1.9676794
Australia,1895,1.9997811
Australia,1896,2.084546
Australia,1897,2.257835
Australia,1898,2.3870416
Australia,1899,2.3620913
Australia,1900,2.7202241
Australia,1901,2.983881
Australia,1902,2.957663
Australia,1903,2.8518784
Australia,1904,2.8911035
Australia,1905,2.9697049
Australia,1906,3.4939098
Australia,1907,3.7035694
Australia,1908,3.957639
Australia,1909,3.3680294
Australia,1910,4.027929
Australia,1911,4.3639965
Australia,1912,4.6252756
Australia,1913,4.883535
Australia,1914,5.2331185
Australia,1915,4.56654
Australia,1916,3.9582133
Australia,1917,4.1791434
Australia,1918,4.5253477
Australia,1919,4.2034793
Australia,1920,4.8787637
Australia,1921,4.3053803
Australia,1922,4.4410973
Australia,1923,4.4487185
Australia,1924,4.755768
Australia,1925,4.867874
Australia,1926,4.7125363
Australia,1927,4.797336
Australia,1928,4.2212477
Australia,1929,3.7327332
Australia,1930,3.4234443
Australia,1931,3.0173585
Australia,1932,3.119794
Australia,1933,3.277307
Australia,1934,3.411924
Australia,1935,3.7534761
Australia,1936,3.9862673
Australia,1937,4.213779
Australia,1938,4.0852017
Australia,1939,4.617356
Australia,1940,4.1173234
Australia,1941,4.8449216
Australia,1942,5.0566554
Australia,1943,4.7798767
Australia,1944,4.5953264
Australia,1945,4.3033247
Australia,1946,4.589824
Australia,1947,4.8406224
Australia,1948,4.8067927
Australia,1949,4.6248326
Australia,1950,5.389744
Australia,1951,5.475579
Australia,1952,5.4488535
Australia,1953,5.470933
Australia,1954,5.682033
Australia,1955,5.567334
Australia,1956,5.4372993
Australia,1957,5.356052
Australia,1958,5.3470035
Australia,1959,5.635111
Australia,1960,5.731852
Australia,1961,5.378859
Australia,1962,5.3768067
Australia,1963,5.386973
Australia,1964,5.5536275
Australia,1965,5.618487
Australia,1966,5.772471
Australia,1967,5.803428
Australia,1968,5.8899446
Australia,1969,5.888584
Australia,1970,5.92681
Australia,1971,5.59691
Australia,1972,5.5618496
Australia,1973,5.8459992
Australia,1974,5.772498
Australia,1975,6.0695596
Australia,1976,6.022625
Australia,1977,6.3710494
Australia,1978,6.49474
Australia,1979,6.5207806
Australia,1980,6.9168134
Australia,1981,7.0117016
Australia,1982,7.081438
Australia,1983,6.821284
Australia,1984,6.9844146
Australia,1985,7.530803
Australia,1986,7.391261
Australia,1987,7.7282357
Australia,1988,7.85577
Australia,1989,8.366697
Australia,1990,8.284166
Australia,1991,8.418212
Australia,1992,8.550132
Australia,1993,8.469033
Australia,1994,8.457988
Australia,1995,8.606336
Australia,1996,8.761841
Australia,1997,9.061548
Australia,1998,9.49722
Australia,1999,9.689647
Australia,2000,9.711073
Australia,2001,9.815539
Australia,2002,9.754691
Australia,2003,9.858297
Australia,2004,10.087728
Australia,2005,9.8901415
Australia,2006,9.926903
Australia,2007,9.7143
Australia,2008,9.578001
Australia,2009,9.459962
Australia,2010,9.057723
Australia,2011,8.547265
Australia,2012,8.277132
Australia,2013,7.5899916
Australia,2014,7.126178
Australia,2015,7.274293
Australia,2016,7.380268
Australia,2017,7.154266
Australia,2018,6.7437663
Australia,2019,6.4731026
Australia,2020,6.086179
Australia,2021,5.8518806
Australia,2022,5.574961
Australia,2023,5.393589
Austria,1807,0.053945992
Austria,1819,0.075489655
Austria,1820,0.09901921
Austria,1821,0.106077276
Austria,1822,0.10769429
Austria,1823,0.101810046
Austria,1824,0.11624328
Austria,1825,0.11673694
Austria,1826,0.13200791
Austria,1827,0.13661791
Austria,1828,0.13072197
Austria,1829,0.13528666
Austria,1830,0.13980326
Austria,1831,0.13499741
Austria,1832,0.143566
Austria,1833,0.11939268
Austria,1834,0.16247256
Austria,1835,0.17481326
Austria,1836,0.1850181
Austria,1837,0.19311765
Austria,1838,0.23100474
Austria,1839,0.2862818
Austria,1840,0.31430042
Austria,1841,0.35270458
Austria,1842,0.3876523
Austria,1843,0.3349525
Austria,1844,0.418547
Austria,1845,0.4695527
Austria,1846,0.5484367
Austria,1847,0.5365954
Austria,1848,0.5981167
Austria,1849,0.57571006
Austria,1850,0.58869374
Austria,1851,0.58663684
Austria,1852,0.7015607
Austria,1853,0.7993166
Austria,1854,0.7820265
Austria,1855,0.9046697
Austria,1856,1.0273466
Austria,1857,1.17477
Austria,1858,1.7341001
Austria,1859,1.3946497
Austria,1860,1.4518162
Austria,1861,1.496249
Austria,1862,1.4803985
Austria,1863,1.360496
Austria,1864,1.1645685
Austria,1865,1.2214483
Austria,1866,0.8126018
Austria,1867,1.1039594
Austria,1868,1.3520887
Austria,1869,1.429856
Austria,1870,1.6052676
Austria,1871,2.1953115
Austria,1872,2.1426165
Austria,1873,2.267151
Austria,1874,1.9084718
Austria,1875,1.6102052
Austria,1876,1.6258756
Austria,1877,1.4470143
Austria,1878,1.4243509
Austria,1879,1.7504852
Austria,1880,4.7128944
Austria,1881,1.9775767
Austria,1882,2.0315773
Austria,1883,2.2519882
Austria,1884,2.1600158
Austria,1885,2.2503297
Austria,1886,2.1069298
Austria,1887,2.2661443
Austria,1888,2.184853
Austria,1889,2.3273096
Austria,1890,2.341571
Austria,1891,2.6622698
Austria,1892,2.5428536
Austria,1893,3.0916314
Austria,1894,3.1488192
Austria,1895,3.5192385
Austria,1896,3.6871064
Austria,1897,3.9409237
Austria,1898,4.1466746
Austria,1899,4.15901
Austria,1900,4.632106
Austria,1901,4.693612
Austria,1902,4.210628
Austria,1903,4.16844
Austria,1904,4.368451
Austria,1905,4.546499
Austria,1906,5.3763876
Austria,1907,6.6482067
Austria,1908,9.252338
Austria,1909,6.675106
Austria,1910,8.945361
Austria,1911,7.4583454
Austria,1912,7.843966
Austria,1913,9.276998
Austria,1914,7.571848
Austria,1915,5.402496
Austria,1916,1.3923472
Austria,1917,0.530146
Austria,1918,0.5139487
Austria,1919,0.46488458
Austria,1920,2.201992
Austria,1921,2.933072
Austria,1922,2.806952
Austria,1923,2.6732106
Austria,1924,2.9909556
Austria,1925,2.8212132
Austria,1926,2.7431087
Austria,1927,2.9537523
Austria,1928,3.0399275
Austria,1929,3.4639835
Austria,1930,2.6351488
Austria,1931,2.5406244
Austria,1932,2.11801
Austria,1933,1.9532969
Austria,1934,1.9094427
Austria,1935,1.9164966
Austria,1936,1.8617958
Austria,1937,2.1119204
Austria,1938,0.788549
Austria,1939,0.8228547
Austria,1940,0.843309
Austria,1941,0.8242643
Austria,1942,0.81911296
Austria,1943,0.86173666
Austria,1944,0.8329882
Austria,1945,0.4563143
Austria,1946,1.4444622
Austria,1947,2.1182644
Austria,1948,2.9966154
Austria,1949,3.2153225
Austria,1950,2.5058937
Austria,1951,2.7204802
Austria,1952,2.5108085
Austria,1953,2.4123337
Austria,1954,2.6355865
Austria,1955,2.7638257
Austria,1956,2.8742266
Austria,1957,2.9471536
Austria,1958,2.6612115
Austria,1959,2.4645123
Austria,1960,2.5611129
Austria,1961,2.4922845
Austria,1962,2.5369601
Austria,1963,2.7313402
Austria,1964,2.6216674
Austria,1965,2.4709177
Austria,1966,2.300748
Austria,1967,2.135427
Austria,1968,2.0751503
Austria,1969,2.060099
Austria,1970,2.384173
Austria,1971,2.0063627
Austria,1972,2.0726159
Austria,1973,2.0901654
Austria,1974,2.1854868
Austria,1975,1.9219745
Austria,1976,1.8862573
Austria,1977,1.6573704
Austria,1978,1.6975882
Austria,1979,1.9124933
Austria,1980,1.8798245
Austria,1981,1.9347535
Austria,1982,1.8656068
Austria,1983,1.90392
Austria,1984,2.229057
Austria,1985,2.2019908
Austria,1986,1.9454147
Austria,1987,1.9538265
Austria,1988,1.8833596
Austria,1989,1.816874
Austria,1990,2.3619199
Austria,1991,2.4106562
Austria,1992,1.8342304
Austria,1993,1.6787214
Austria,1994,1.6954215
Austria,1995,1.9401906
Austria,1996,1.8928362
Austria,1997,2.0272171
Austria,1998,1.7179545
Austria,1999,1.7357717
Austria,2000,1.9656702
Austria,2001,2.059388
Austria,2002,2.0708587
Austria,2003,2.2088141
Austria,2004,2.1736157
Austria,2005,2.1706014
Austria,2006,2.1604187
Austria,2007,2.103863
Austria,2008,2.0458522
Austria,2009,1.5374331
Austria,2010,1.8525792
Austria,2011,1.8845481
Austria,2012,1.7417135
Austria,2013,1.7636948
Austria,2014,1.6145179
Austria,2015,1.6624953
Austria,2016,1.5259387
Austria,2017,1.5936971
Austria,2018,1.3904725
Austria,2019,1.4643198
Austria,2020,1.2745384
Austria,2021,1.3848759
Austria,2022,1.2869954
Austria,2023,1.1929029
Azerbaijan,1830,0.00025305743
Azerbaijan,1831,0.0003011129
Azerbaijan,1832,0.00019857717
Azerbaijan,1833,0.0002462167
Azerbaijan,1850,0.0013062827
Azerbaijan,1855,0.003762415
Azerbaijan,1858,0.0051213773
Azerbaijan,1859,0.005375743
Azerbaijan,1860,0.0031997794
Azerbaijan,1861,0.0045672134
Azerbaijan,1862,0.0038631961
Azerbaijan,1863,0.003059111
Azerbaijan,1864,0.0029275157
Azerbaijan,1865,0.0024357527
Azerbaijan,1866,0.0142886955
Azerbaijan,1867,0.014444225
Azerbaijan,1868,0.007153356
Azerbaijan,1869,0.012235106
Azerbaijan,1870,0.013850113
Azerbaijan,1871,0.024446968
Azerbaijan,1872,0.023920102
Azerbaijan,1873,0.012795934
Azerbaijan,1874,0.012566907
Azerbaijan,1875,0.010867672
Azerbaijan,1876,0.010389626
Azerbaijan,1877,0.0075673526
Azerbaijan,1878,0.010639034
Azerbaijan,1879,0.008848209
Azerbaijan,1880,0.010650881
Azerbaijan,1881,0.008310173
Azerbaijan,1882,0.008378399
Azerbaijan,1883,0.009763256
Azerbaijan,1884,0.006431414
Azerbaijan,1885,0.005705688
Azerbaijan,1886,0.0056979074
Azerbaijan,1887,0.0046664095
Azerbaijan,1888,0.0045596743
Azerbaijan,1889,0.0054495693
Azerbaijan,1890,0.0054892865
Azerbaijan,1891,0.0050878446
Azerbaijan,1892,0.0054833903
Azerbaijan,1893,0.0062767537
Azerbaijan,1894,0.0074479138
Azerbaijan,1895,0.0064667594
Azerbaijan,1896,0.0067828833
Azerbaijan,1897,0.007952877
Azerbaijan,1898,0.008732187
Azerbaijan,1899,0.011378778
Azerbaijan,1900,0.012189685
Azerbaijan,1901,0.010732633
Azerbaijan,1902,0.010639121
Azerbaijan,1903,0.011681157
Azerbaijan,1904,0.014182978
Azerbaijan,1905,0.016501116
Azerbaijan,1906,0.018688438
Azerbaijan,1907,0.02240778
Azerbaijan,1908,0.02245841
Azerbaijan,1909,0.023049522
Azerbaijan,1910,0.020812428
Azerbaijan,1911,0.024129836
Azerbaijan,1912,0.03104321
Azerbaijan,1913,0.03834713
Azerbaijan,1914,0.02876817
Azerbaijan,1915,0.020843618
Azerbaijan,1916,0.021894125
Azerbaijan,1917,0.020933613
Azerbaijan,1918,0.00765204
Azerbaijan,1919,0.003907184
Azerbaijan,1920,0.0037464239
Azerbaijan,1921,0.0047314274
Azerbaijan,1922,0.0056857867
Azerbaijan,1923,0.0060886526
Azerbaijan,1924,0.008678974
Azerbaijan,1925,0.0075265085
Azerbaijan,1926,0.014214395
Azerbaijan,1927,0.018361313
Azerbaijan,1928,0.023178684
Azerbaijan,1929,0.020864071
Azerbaijan,1930,0.018409913
Azerbaijan,1931,0.021567475
Azerbaijan,1932,0.03102051
Azerbaijan,1933,0.0394963
Azerbaijan,1934,0.051277895
Azerbaijan,1935,0.06264932
Azerbaijan,1936,0.0752954
Azerbaijan,1937,0.07424178
Azerbaijan,1938,0.07741759
Azerbaijan,1939,0.07825666
Azerbaijan,1940,0.11007851
Azerbaijan,1941,0.08495588
Azerbaijan,1942,0.020996956
Azerbaijan,1943,0.027925454
Azerbaijan,1944,0.044044774
Azerbaijan,1945,0.0988334
Azerbaijan,1946,0.107041
Azerbaijan,1947,0.12607147
